ID_PESS,ZONA_D
760771104,53
760771104,76
760776101,68
760776101,76
760776101,57
760776102,68
760776102,76
760776103,68
760776103,76
760777101,75
760777101,76
760777102,0
760791101,0
760791102,29
760791102,32
760791102,76
760791103,70
760791103,76
760791104,68
760791104,76
760796101,321
760796101,76
760798101,281
760798101,76
760798102,281
760798102,76
760798103,281
760798103,76
760798104,281
760798104,76
760810101,0
760810102,76
760810103,0
760810104,104
760810104,76
760810105,0
760810106,0
760811101,478
760811101,76
760811102,81
760811102,76
760811103,73
760811103,76
760815101,75
760815101,76
760815102,68
760815102,76
760815103,68
760815103,76
760818101,270
760818101,76
760818102,0
760818103,270
760818103,76
760818104,270
760818104,76
760826101,75
760826101,76
760826102,0
760826103,0
760830101,317
760830101,76
760830102,73
760830102,76
760830103,31
760830103,76
760830104,0
760838101,76
760838101,81
760841101,0
760841102,68
760841102,76
760846101,470
760846101,76
760849101,73
760849101,76
760849102,66
760849102,76
760857101,54
760857101,76
760857102,66
760857102,76
760860101,27
760860101,76
760864101,449
760864101,76
760864102,74
760864102,76
760864102,81
760865101,0
760869101,478
760869101,76
760869102,97
760869102,76
760869103,56
760869103,76
760886101,319
760886101,76
760886102,79
760886102,76
760895101,0
760895102,0
760895103,269
760895103,76
760900101,0
760900102,0
760914101,75
760914101,76
760914102,79
760914102,76
760921101,238
760921101,76
760921102,0
760921103,238
760921103,76
760923101,76
760923101,7
760935101,26
760935101,76
760935102,26
760935102,76
760935103,24
760935103,76
760935104,57
760935104,76
760949101,65
760949101,76
760955101,0
760968101,99
760968101,76
760968102,0
760976101,172
760976101,76
760981101,478
760981101,76
760981102,81
760981102,76
760981103,81
760981103,76
760988101,76
760988101,56
760988102,56
760988102,76
760988102,53
760988103,56
760988103,76
760988104,56
760988104,76
760992101,0
760995101,0
760995102,0
761007101,100
761007101,102
761007101,76
761021101,68
761021101,76
761022101,94
761022101,76
761034101,76
761034101,75
761034101,78
761053101,102
761053101,76
761053102,45
761053102,76
761068101,136
761068101,76
761109101,77
761109101,76
761109102,0
761145101,0
761145102,54
761145102,76
761145103,0
761145104,0
761147101,75
761147101,76
761147101,29
761167101,0
761167102,0
761167103,269
761167103,76
761167104,0
761168101,74
761168101,76
761168102,0
761168103,70
761168103,76
761188101,100
761188101,76
761188102,0
761189101,54
761189101,76
761189102,79
761189102,76
761189103,31
761189103,76
761203101,75
761203101,76
761221101,27
761221101,76
761224101,27
761224101,76
761224102,0
761224103,0
761224104,0
761228101,75
761228101,76
761240101,0
761240102,74
761240102,76
761243101,0
761244101,102
761244101,76
761244102,76
761246101,76
761246102,1
761246102,76
761263101,76
761263102,3
761263102,76
761263103,68
761263103,76
761266101,0
761297101,269
761297101,78
761297102,319
761297102,78
761304101,81
761304101,76
761304102,79
761304102,76
761316101,28
761316101,76
761316102,0
761394101,0
761394102,322
761394102,76
761414101,29
761414101,76
761414102,0
761453101,191
761453101,76
761567101,329
761567101,76
761587101,75
761587101,76
761587102,75
761587102,76
761701101,300
761701101,76
761739101,31
761739101,76
761739102,31
761739102,76
761739103,31
761739103,76
761739104,31
761739104,76
761850101,0
761850102,339
761850102,76
764194101,287
764194101,76
764194102,341
764194102,76
770001101,0
770003101,58
770003101,77
770003102,68
770003102,77
770008101,0
770008102,0
770015101,0
770015102,23
770015102,4
770015102,77
770016101,73
770016101,77
770019101,5
770019101,6
770019101,77
770019102,0
770019103,82
770019103,275
770019103,77
770022101,0
770027101,0
770042101,77
770044101,82
770044101,77
770044102,129
770044102,77
770049101,0
770049102,0
770050101,77
770051101,0
770054101,0
770057101,197
770057101,77
770059101,59
770059101,77
770059102,25
770059102,77
770061101,78
770061101,77
770061101,37
770061101,57
770061102,78
770061102,77
770061103,37
770061103,57
770061103,77
770061104,21
770061104,77
770063101,0
770063102,0
770064101,68
770064101,77
770064102,0
770064103,77
770064104,77
770308101,79
770308101,77
770312101,68
770312101,77
770312102,63
770312102,77
770316101,0
770316102,0
770336101,77
770336102,77
770336103,77
770336104,280
770336104,77
770356101,99
770356101,77
770356102,0
770378101,30
770378101,77
770378101,329
770379101,465
770379101,77
770379102,77
770379103,77
770396101,77
770396102,77
770419101,0
770419102,0
770419103,80
770419103,83
770419103,77
770419104,80
770419104,77
770850101,77
770850102,77
770850103,77
770859101,82
770859101,77
770863101,0
770863102,79
770863102,77
770872101,0
770872102,32
770872102,269
770872102,77
770872103,76
770872103,77
770872104,0
770872105,0
770878101,79
770878101,77
770878102,79
770878102,77
770878103,79
770878103,77
770881101,68
770881101,76
770881101,54
770881101,57
770881101,79
770881101,78
770881101,77
770881102,0
770885101,91
770885101,77
770885102,91
770885102,77
770885103,0
770885104,5
770885104,77
770885105,0
770888101,77
770888101,271
770899101,80
770899101,77
770899102,0
770899103,2
770899103,77
770910101,273
770910101,268
770910101,77
770910102,273
770910102,268
770910102,77
770910103,300
770910103,321
770915101,0
770920101,82
770920101,77
770920102,0
770929101,339
770929101,77
770929102,77
770929103,56
770929103,239
770929103,77
770930101,79
770930101,77
770930102,77
770930102,79
770930103,79
770930103,77
770935101,0
770935102,0
770945101,78
770946101,27
770946101,77
770946102,0
770946103,0
770946104,54
770946104,77
770946105,24
770946105,77
770948101,28
770948101,77
770948102,82
770948102,77
770948103,27
770948103,57
770948103,77
770949101,81
770949101,83
770949101,77
770949102,31
770949102,79
770949102,77
770949103,32
770949103,77
770958101,342
770958101,77
770966101,0
770966102,0
770966103,31
770966103,77
770968101,88
770968101,94
770968101,77
770968102,0
770970101,5
770970101,77
770970102,32
770970102,78
770970102,77
770970103,68
770970103,77
770970104,339
770970104,77
770970105,55
770970105,77
770971101,36
770971101,77
770974101,68
770974101,77
770974102,24
770974102,77
770989101,29
770989101,77
770989102,45
770989102,77
770989103,82
770989103,77
771006101,79
771006101,77
771006102,4
771006102,77
771034101,59
771034101,77
771034102,52
771034102,77
771034103,77
771084101,77
771084102,87
771084102,77
771084103,0
771115101,79
771115101,32
771115101,77
771115102,77
771115103,77
771115103,68
771115104,0
771141101,0
771141102,339
771141102,77
771141103,339
771141103,77
771158101,77
771158102,0
771158103,77
771270101,300
771270101,77
771270102,0
771275101,93
771275101,31
771275101,77
771275102,0
771293101,0
771293102,27
771293102,77
771293103,52
771293103,77
771293103,79
771297101,478
771297101,77
771297102,478
771297102,477
771297102,77
771297103,478
771297103,477
771297103,77
771297104,52
771297104,77
771297105,56
771297105,77
771300101,68
771300101,77
771300101,76
771300102,23
771300102,77
771361101,82
771361101,77
771361102,0
771361103,80
771361103,77
771361104,80
771361104,77
780009101,325
780009101,78
780009102,325
780009102,78
780016101,68
780016101,78
780016102,87
780016102,78
780016103,57
780016103,78
780019101,78
780019102,400
780019102,78
780019103,49
780019103,78
780019103,68
780019104,77
780019104,78
780019105,0
780021101,488
780021101,78
780027101,70
780027101,78
780027102,76
780027102,78
780032101,329
780032101,78
780032102,64
780032102,78
780039101,78
780039102,81
780039102,78
780041101,75
780041101,78
780041102,79
780041102,74
780041102,28
780041102,78
780050101,27
780050101,78
780051101,82
780051101,78
780051102,78
780059101,79
780059101,78
780060101,72
780060101,300
780060101,78
780076101,81
780076101,78
780077101,78
780077101,80
780077102,460
780077102,78
780079101,339
780079101,78
780079102,28
780079102,78
780079103,0
780080101,4
780080101,78
780084101,303
780084101,78
780084102,303
780084102,78
780084103,166
780084103,78
780084104,0
780084105,82
780084105,78
780085101,0
780085102,30
780085102,78
780085103,68
780085103,73
780085103,78
780094101,30
780094101,78
780094102,0
780094103,30
780094103,78
780094104,30
780094104,78
780094105,30
780094105,78
780095101,32
780095101,78
780095102,74
780095102,78
780095103,94
780095103,31
780095103,78
780095104,81
780095104,78
780099101,0
780103101,73
780103101,78
780108101,78
780108102,0
780108103,77
780108103,78
780112101,339
780112101,78
780119101,77
780119101,78
780119102,79
780119102,78
780124101,29
780124101,78
780124102,32
780124102,78
780124103,32
780124103,78
780124104,32
780124104,78
780124105,0
780131101,82
780131101,78
780131102,0
780131103,80
780131103,78
780131104,82
780131104,78
780140101,32
780140101,78
780140102,6
780140102,78
780140103,0
780145101,74
780145101,78
780145102,74
780145102,78
780146101,58
780146101,78
780146102,102
780146102,78
780304101,81
780304101,78
780304102,82
780304102,78
780373101,64
780373101,66
780373101,78
780373102,498
780373102,78
780467101,31
780467101,78
780509101,32
780509101,78
780520101,82
780520101,78
780520102,76
780520102,78
780551101,34
780551101,78
780551102,128
780551102,78
780553101,49
780553101,78
780553102,66
780553102,78
780553103,41
780553103,78
780553104,0
780556101,298
780556101,35
780556101,78
780556101,7
780556102,1
780556102,78
780556103,7
780567101,78
780567102,78
780570101,84
780570101,78
780574101,68
780574101,76
780574101,78
780574102,188
780574102,78
780574103,54
780574103,78
780574104,32
780574104,78
780590101,81
780590101,78
780590102,78
780599101,27
780599101,78
780599102,27
780599102,74
780599102,78
780599103,78
780603101,77
780603101,78
780603102,0
780607101,37
780607101,78
780609101,27
780609101,57
780609101,78
780609102,0
780609103,0
780624101,78
780624102,0
780631101,79
780631101,78
780633101,76
780633101,78
780633101,6
780633102,57
780633102,78
780636101,82
780636101,78
780636102,82
780636102,78
780639101,32
780639101,78
780642101,89
780642101,78
780650101,78
780650102,24
780650102,78
780650102,32
780656101,66
780656101,78
780656102,74
780656102,78
780656103,0
780661101,478
780661101,78
780679101,77
780679101,78
780687101,62
780687101,78
780687102,77
780687102,78
780692101,74
780692101,78
780692102,74
780692102,78
780693101,32
780693101,78
780694101,79
780694101,78
780694102,79
780694102,78
780694103,79
780694103,78
780697101,61
780697101,78
780697102,0
780699101,79
780699101,78
780704101,87
780704101,78
780705101,17
780705101,78
780705102,75
780705102,78
780705103,53
780705103,78
780709101,20
780709101,22
780709101,78
780711101,0
780717101,81
780717101,78
780730101,76
780730101,78
780744101,0
780744102,32
780744102,78
780744102,317
780752101,477
780752101,78
780752102,477
780752102,78
780759101,29
780759101,300
780759101,108
780759101,78
780759102,96
780759102,178
780759102,68
780759102,78
780759103,96
780759103,78
780759104,92
780759104,78
780760101,6
780760101,78
780760102,0
780769101,0
780769102,4
780769102,82
780769102,78
780769103,36
780769103,78
780769104,0
780780101,32
780780101,78
780781101,4
780781101,78
780781101,93
780786101,78
780786102,78
780788101,76
780788101,78
780788101,1
780788102,1
780788102,78
780788103,76
780788103,78
780798101,83
780798101,78
780798102,45
780798102,78
780798103,34
780798103,78
780803101,68
780803101,70
780803101,78
780803102,0
780810101,1
780810101,78
780810102,0
780831101,36
780831101,78
780833101,0
780833102,72
780833102,78
780843101,73
780843101,82
780843101,78
780843102,83
780843102,78
780874101,82
780874101,78
780874102,31
780874102,78
780879101,32
780879101,78
780879102,32
780879102,78
780879102,83
780879103,29
780879103,78
